"diputado_id","diputado_apellido","diputado_nombre","diputado_genero","diputado_distrito","mandato_inicio","mandato_fin","diputado_juramento","diputado_cese","diputado_bloque","bloque_inicio","bloque_fin"
"HCDN1197","OLMEDO","ALFREDO HORACIO","M","SALTA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"SALTA SOMOS TODOS",2015-12-18,2019-12-09
"HCDN1286","OPORTO","MARIO NESTOR","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1496","ORELLANA","JOSE FERNANDO","M","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2015-12-14
"HCDN1496","ORELLANA","JOSE FERNANDO","M","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRIMERO TUCUMAN",2015-12-15,2017-12-05
"HCDN1496","ORELLANA","JOSE FERNANDO","M","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"JUSTICIALISTA POR TUCUMAN",2017-12-06,2017-12-09
"HCDN1496","ORELLANA","JOSE FERNANDO","M","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRIMERO TUCUMAN",2017-12-10,2018-02-06
"HCDN1496","ORELLANA","JOSE FERNANDO","M","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"JUSTICIALISTA POR TUCUMAN",2018-02-07,2019-12-09
"HCDN1196","ORSOLINI","PABLO EDUARDO","M","CHACO",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"UCR",2009-12-10,2013-12-09
"HCDN1288","ORTIZ","MARIELA","F","JUJUY",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1287","ORTIZ CORREA","MARCIA SARA MARIA","F","CATAMARCA",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1009","PAIS","JUAN MARIO","M","CHUBUT",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1009","PAIS","JUAN MARIO","M","CHUBUT",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1198","PANSA","SERGIO HORACIO","M","SAN LUIS",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PERONISMO FEDERAL",2009-12-10,2011-12-06
"HCDN1198","PANSA","SERGIO HORACIO","M","SAN LUIS",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PERONISTA",2011-12-07,2013-09-16
"HCDN1198","PANSA","SERGIO HORACIO","M","SAN LUIS",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COMPROMISO FEDERAL",2013-09-17,2013-12-09
"HCDN1199","PARADA","LILIANA BEATRIZ","F","CIUDAD DE BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"MOVIMIENTO PROYECTO SUR",2009-12-10,2011-09-06
"HCDN1199","PARADA","LILIANA BEATRIZ","F","CIUDAD DE BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"UNIDAD POPULAR",2011-09-07,2013-12-09
"HCDN1037","PAREDES URQUIZA","ALBERTO NICOLAS","M","LA RIOJA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1010","PAROLI","RAUL OMAR","M","CATAMARCA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE CIVICO Y SOCIAL DE CATAMARCA",2007-12-10,2011-12-09
"HCDN1048","PARRILLI","NANCI MARIA AGUSTINA","F","NEUQUEN",2013-12-10,2017-12-09,2013-12-04,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2015-12-09
"HCDN1081","PASINI","ARIEL OSVALDO ELOY","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1081","PASINI","ARIEL OSVALDO ELOY","M","BUENOS AIRES",2011-12-10,2015-12-09,2015-04-08,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-04-08,2015-12-09
"HCDN1460","PASSO","MARCELA FABIANA","F","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2019-12-09
"HCDN1386","PASTORI","LUIS MARIO","M","MISIONES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UCR",2013-12-10,2017-12-09
"HCDN1386","PASTORI","LUIS MARIO","M","MISIONES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1011","PASTORIZA","MIRTA AMELIANA","F","SANTIAGO DEL ESTERO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE CIVICO POR SANTIAGO",2007-12-10,2011-12-09
"HCDN1011","PASTORIZA","MIRTA AMELIANA","F","SANTIAGO DEL ESTERO",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE CIVICO POR SANTIAGO",2011-12-10,2015-12-09
"HCDN1011","PASTORIZA","MIRTA AMELIANA","F","SANTIAGO DEL ESTERO",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE CIVICO POR SANTIAGO",2015-12-10,2019-12-09
"HCDN1564","PATIÑO","JOSE LUIS","M","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2016-03-01,2017-12-09,"UNION PRO",2016-03-01,2017-12-09
"HCDN1356","PEDRINI","JUAN MANUEL","M","CHACO",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2017-12-09
"HCDN1583","PEÑALOZA MARIANETTI","MARIA FLORENCIA","F","SAN JUAN",2015-12-10,2019-12-09,2016-06-01,2019-12-09,"COMPROMISO CON SAN JUAN",2016-06-01,2017-11-30
"HCDN1583","PEÑALOZA MARIANETTI","MARIA FLORENCIA","F","SAN JUAN",2015-12-10,2019-12-09,2016-06-01,2019-12-09,"SOMOS SAN JUAN",2017-12-01,2017-12-05
"HCDN1583","PEÑALOZA MARIANETTI","MARIA FLORENCIA","F","SAN JUAN",2015-12-10,2019-12-09,2016-06-01,2019-12-09,"SOMOS SAN JUAN",2017-12-06,2019-12-09
"HCDN1583","PEÑALOZA MARIANETTI","MARIA FLORENCIA","F","SAN JUAN",2015-12-10,2019-12-09,2016-06-01,2019-12-09,"TODOS JUNTOS POR SAN JUAN",2017-12-06,2017-12-06
"HCDN1012","PERALTA","FABIAN FRANCISCO","M","SANTA FE",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"COALICION CIVICA - ARI - GEN - UPT",2007-12-10,2009-11-11
"HCDN1012","PERALTA","FABIAN FRANCISCO","M","SANTA FE",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"GEN",2009-11-12,2011-12-09
"HCDN1012","PERALTA","FABIAN FRANCISCO","M","SANTA FE",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"GEN",2011-12-10,2015-12-09
"HCDN1013","PEREYRA","GUILLERMO ANTONIO","M","MENDOZA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1513","PEREYRA","JUAN MANUEL","M","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"CONCERTACION FORJA",2015-12-10,2019-12-09
"HCDN0781","PEREZ","ADRIAN","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"COALICION CIVICA - ARI - GEN - UPT",2007-12-10,2009-12-09
"HCDN0781","PEREZ","ADRIAN","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"COALICION CIVICA",2009-12-10,2011-12-09
"HCDN0781","PEREZ","ADRIAN","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2015-12-09,"FRENTE RENOVADOR",2013-12-10,2015-12-09
"HCDN1200","PEREZ","ALBERTO JOSE","M","SAN LUIS",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PERONISMO FEDERAL",2009-12-10,2011-12-06
"HCDN1200","PEREZ","ALBERTO JOSE","M","SAN LUIS",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PERONISTA",2011-12-07,2013-09-16
"HCDN1200","PEREZ","ALBERTO JOSE","M","SAN LUIS",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COMPROMISO FEDERAL",2013-09-17,2013-12-09
"HCDN1014","PEREZ","JORGE RAUL","M","SANTIAGO DEL ESTERO",2007-12-10,2011-12-09,2007-12-05,2011-11-11,"FRENTE CIVICO POR SANTIAGO",2007-12-10,2011-11-11
"HCDN1409","PEREZ","MARTIN ALEJANDRO","M","TIERRA DEL FUEGO",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2017-12-09
"HCDN1409","PEREZ","MARTIN ALEJANDRO","M","TIERRA DEL FUEGO",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1462","PEREZ","RAUL JOAQUIN","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2019-12-09
"HCDN0783","PERIE","HUGO RUBEN","M","CORRIENTES",2007-12-10,2011-12-09,2007-12-05,2011-08-15,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-08-15
"HCDN1039","PERIE","JULIA ARGENTINA","F","MISIONES",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1039","PERIE","JULIA ARGENTINA","F","MISIONES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1289","PEROTTI","OMAR ANGEL","M","SANTA FE",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1231","PERRONI","ANA MARIA","F","CORRIENTES",2007-12-10,2011-12-09,2011-09-07,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-09-07,2011-12-09
"HCDN1231","PERRONI","ANA MARIA","F","CORRIENTES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN2404","PERTILE","ELDA","F","CHACO",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"JUSTICIALISTA",2017-12-10,2021-12-09
"HCDN1385","PETRI","LUIS ALFONSO","M","MENDOZA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UCR",2013-12-10,2017-12-09
"HCDN1385","PETRI","LUIS ALFONSO","M","MENDOZA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN2405","PICCOLOMINI","MARIA CARLA","F","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN1201","PIEMONTE","HECTOR HORACIO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COALICION CIVICA",2009-12-10,2011-12-05
"HCDN1201","PIEMONTE","HECTOR HORACIO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COALICION CIVICA - ARI",2011-12-06,2013-12-09
"HCDN1290","PIETRAGALLA CORTI","HORACIO","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1290","PIETRAGALLA CORTI","HORACIO","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1202","PILATTI VERGARA","MARIA INES","F","CHACO",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-12-09
"HCDN0785","PINEDO","FEDERICO","M","CIUDAD DE BUENOS AIRES",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"PRO",2007-12-10,2011-12-09
"HCDN0785","PINEDO","FEDERICO","M","CIUDAD DE BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-02,"PRO",2011-12-10,2013-12-09
"HCDN0785","PINEDO","FEDERICO","M","CIUDAD DE BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-02,"UNION PRO",2013-12-10,2015-12-02
"HCDN0785","PINEDO","FEDERICO","M","CIUDAD DE BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-02,"PRO Y UNION POR ENTRE RIOS",2015-12-03,2015-12-09
"HCDN1133","PINTO","SERGIO DAMIAN","M","MENDOZA",2007-12-10,2011-12-09,2009-11-25,2011-12-09,"UCR",2009-11-25,2011-12-09
"HCDN1469","PITIOT","CARLA BETINA","F","CIUDAD DE BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2019-12-09
"HCDN1348","PITROLA","NESTOR ANTONIO","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2015-06-09,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",2013-12-10,2015-06-09
"HCDN1348","PITROLA","NESTOR ANTONIO","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2015-06-09,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",2015-12-10,2017-06-10
"HCDN1348","PITROLA","NESTOR ANTONIO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2017-06-10,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",2015-12-10,2017-06-10
"HCDN1203","PLAINI","FRANCISCO OMAR","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-07-04
"HCDN1203","PLAINI","FRANCISCO OMAR","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"CULTURA, EDUCACION Y TRABAJO",2013-07-05,2013-12-09
"HCDN1203","PLAINI","FRANCISCO OMAR","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"CULTURA, EDUCACION Y TRABAJO",2013-12-10,2017-12-09
"HCDN0818","POGGI","CLAUDIO JAVIER","M","SAN LUIS",2015-12-10,2019-12-09,2015-12-04,2017-12-09,"COMPROMISO FEDERAL",2015-12-10,2016-02-21
"HCDN0818","POGGI","CLAUDIO JAVIER","M","SAN LUIS",2015-12-10,2019-12-09,2015-12-04,2017-12-09,"AVANZAR SAN LUIS",2016-02-22,2017-12-09
"HCDN2353","POLLEDO","CARMEN","F","CIUDAD DE BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN1015","PORTELA","AGUSTIN ALBERTO","M","CORRIENTES",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"UCR",2007-12-10,2011-12-09
"HCDN1015","PORTELA","AGUSTIN ALBERTO","M","CORRIENTES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UCR",2011-12-10,2015-12-09
"HCDN1291","PRADINES","ROBERTO ARTURO","M","MENDOZA",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"DEMOCRATA DE MENDOZA",2011-12-10,2015-12-09
"HCDN1509","PRETTO","PEDRO JAVIER","M","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN1509","PRETTO","PEDRO JAVIER","M","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN1016","PRIETO","HUGO NELSON","M","NEUQUEN",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"DE LA CONCERTACION",2007-12-10,2011-12-09
"HCDN1322","PUCHETA","RAMONA","F","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"SOCIALISTA DEL MIJD",2011-12-10,2013-10-21
"HCDN1322","PUCHETA","RAMONA","F","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE POR LA INCLUSION SOCIAL",2013-10-22,2015-12-09
"HCDN0462","PUERTA","FEDERICO RAMON","M","MISIONES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PERONISMO FEDERAL",2009-12-10,2011-12-06
"HCDN0462","PUERTA","FEDERICO RAMON","M","MISIONES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PERONISTA",2011-12-07,2013-12-09
"HCDN0230","PUIGGROS","ADRIANA VICTORIA","F","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN0230","PUIGGROS","ADRIANA VICTORIA","F","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN2406","QUETGLAS","FABIO JOSE","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1471","QUINTAR","AMADO","M","CATAMARCA",2015-12-10,2019-12-09,2015-12-04,2016-12-12,"FRENTE CIVICO Y SOCIAL DE CATAMARCA",2015-12-10,2016-12-12
"HCDN1132","QUINTERO","MARTA BEATRIZ","F","LA RIOJA",2007-12-10,2011-12-09,2009-11-25,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-11-25,2011-12-09
"HCDN1204","QUIROGA","HORACIO RODOLFO","M","NEUQUEN",2009-12-10,2013-12-09,2009-12-03,2011-11-29,"UCR",2009-12-10,2011-11-29
"HCDN0463","QUIROZ","ELSA SIRIA","F","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"COALICION CIVICA - ARI - GEN - UPT",2007-12-10,2009-12-09
"HCDN0463","QUIROZ","ELSA SIRIA","F","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"COALICION CIVICA",2009-12-10,2011-12-09
"HCDN1472","RACH QUIROGA","ANALIA","F","CHACO",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1558","RAFFO","JULIO","M","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2016-03-01,2017-12-09,"UNIPERSONAL",2016-03-08,2016-03-20
"HCDN1558","RAFFO","JULIO","M","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2016-03-01,2017-12-09,"DIALOGO Y TRABAJO",2016-03-21,2017-12-09
"HCDN0132","RAIMUNDI","CARLOS","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"NUEVO ENCUENTRO POPULAR Y SOLIDARIO",2011-12-10,2011-12-12
"HCDN0132","RAIMUNDI","CARLOS","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"NUEVO ENCUENTRO",2011-12-13,2013-06-27
"HCDN0132","RAIMUNDI","CARLOS","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE NUEVO ENCUENTRO",2013-06-28,2015-06-08
"HCDN0132","RAIMUNDI","CARLOS","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"SOLIDARIO SI",2015-06-09,2015-12-09
"HCDN2407","RAMON","JOSE LUIS","M","MENDOZA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PARTIDO INTRANSIGENTE",2017-12-10,2018-06-12
"HCDN2407","RAMON","JOSE LUIS","M","MENDOZA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"BLOQUE PROTECTORA",2018-06-13,2021-12-09
"HCDN1492","RAMOS","ALEJANDRO","M","SANTA FE",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2017-12-05
"HCDN1492","RAMOS","ALEJANDRO","M","SANTA FE",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRIMERO ARGENTINA",2017-12-06,2019-12-09
"HCDN1292","RASINO","ELIDA ELENA","F","SANTA FE",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"PARTIDO SOCIALISTA",2011-12-10,2015-12-09
"HCDN2408","RAUSCHENBERGER","ARIEL","M","LA PAMPA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"JUSTICIALISTA",2017-12-10,2021-12-09
"HCDN1453","RAVERTA","MARIA FERNANDA","F","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1205","RE","HILMA LEONOR","F","ENTRE RIOS",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COALICION CIVICA",2009-12-10,2011-12-05
"HCDN1205","RE","HILMA LEONOR","F","ENTRE RIOS",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COALICION CIVICA - ARI",2011-12-06,2013-12-09
"HCDN0910","RECALDE","HECTOR PEDRO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-12-09
"HCDN0910","RECALDE","HECTOR PEDRO","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2017-12-09
"HCDN1293","REDCZUK","OSCAR FELIPE","M","MISIONES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1206","REGAZZOLI","MARIA CRISTINA","F","LA PAMPA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PARTIDO JUSTICIALISTA LA PAMPA",2009-12-10,2013-12-09
"HCDN2409","REGIDOR BELLEDONE","ESTELA MERCEDES","F","CORRIENTES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1017","REJAL","JESUS FERNANDO","M","LA RIOJA",2007-12-10,2011-12-09,2007-12-05,2009-11-24,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2009-11-24
"HCDN1030","REYES","MARIA FERNANDA","F","CIUDAD DE BUENOS AIRES",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"COALICION CIVICA - ARI - GEN - UPT",2007-12-10,2009-12-09
"HCDN1030","REYES","MARIA FERNANDA","F","CIUDAD DE BUENOS AIRES",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"COALICION CIVICA",2009-12-10,2011-12-09
"HCDN2410","REYES","ROXANA NAHIR","F","SANTA CRUZ",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1397","RICCARDO","JOSE LUIS","M","SAN LUIS",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UCR",2013-12-10,2017-12-09
"HCDN1397","RICCARDO","JOSE LUIS","M","SAN LUIS",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN2439","RICCI","NADIA LORENA","F","SANTA CRUZ",2015-12-10,2019-12-09,2018-03-14,2019-12-09,"UCR",2018-03-14,2019-12-09
"HCDN1294","RIESTRA","ANTONIO SABINO","M","SANTA FE",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UNIDAD POPULAR",2011-12-10,2015-12-09
"HCDN1083","RIOBOO","SANDRA ADRIANA","F","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"UCR",2007-12-10,2011-12-09
"HCDN1295","RIOS","LILIANA MARIA","F","ENTRE RIOS",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN0825","RIOS","ROBERTO FABIAN","M","CORRIENTES",2011-12-10,2015-12-09,2011-12-06,2013-12-10,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2013-12-10
"HCDN1207","RISKO","SILVIA LUCRECIA","F","MISIONES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-12-09
"HCDN1207","RISKO","SILVIA LUCRECIA","F","MISIONES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2016-06-15
"HCDN1207","RISKO","SILVIA LUCRECIA","F","MISIONES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE DE LA CONCORDIA MISIONERO",2016-06-16,2017-12-09
"HCDN1510","RISTA","OLGA MARIA","F","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UCR",2015-12-10,2019-12-09
"HCDN1208","RIVARA","RAUL ALBERTO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PERONISMO FEDERAL",2009-12-10,2011-10-25
"HCDN1208","RIVARA","RAUL ALBERTO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"UNION PERONISTA",2011-10-26,2013-09-10
"HCDN1208","RIVARA","RAUL ALBERTO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE RENOVADOR",2013-09-11,2013-12-09
"HCDN1296","RIVAROLA","RUBEN ARMANDO","M","JUJUY",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN0235","RIVAS","JORGE","M","BUENOS AIRES",2007-12-10,2011-12-09,2009-05-20,2011-12-09,"ENCUENTRO POPULAR Y SOCIAL",2009-05-20,2009-12-09
"HCDN0235","RIVAS","JORGE","M","BUENOS AIRES",2007-12-10,2011-12-09,2009-05-20,2011-12-09,"NUEVO ENCUENTRO POPULAR Y SOLIDARIO",2009-12-10,2011-12-09
"HCDN0235","RIVAS","JORGE","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1297","ROBERTI","ALBERTO OSCAR","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PERONISTA",2011-12-10,2013-02-04
"HCDN1297","ROBERTI","ALBERTO OSCAR","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE RENOVADOR PERONISTA",2013-02-05,2013-09-10
"HCDN1297","ROBERTI","ALBERTO OSCAR","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE RENOVADOR",2013-09-11,2015-11-04
"HCDN1297","ROBERTI","ALBERTO OSCAR","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"NO INTEGRA BLOQUE",2015-11-05,2015-12-09
"HCDN1297","ROBERTI","ALBERTO OSCAR","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2018-05-17,"JUSTICIALISTA DE LA PROVINCIA DE BUENOS AIRES",2015-12-10,2016-02-03
